STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00435416,"MOUNT MANSFIELD, VT US",7/5/01,0.07,0,0,64,51,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/6/01,0,0,0,60,38,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/7/01,0,0,0,63,43,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/8/01,0.17,0,0,63,49,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/9/01,0,0,0,63,53,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/10/01,0.16,0,0,65,51,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/11/01,0.7,0,0,57,48,48,1,1,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/12/01,0.3,0,0,50,43,46,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/13/01,0.81,0,0,50,44,50,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/14/01,1.44,0,0,51,47,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/15/01,0.12,0,0,54,48,54,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/16/01,0,0,0,61,49,60,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/17/01,0.27,0,0,62,50,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/18/01,0,0,0,62,49,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/19/01,0,0,0,67,50,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/20/01,0,0,0,69,53,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/21/01,0,0,0,71,56,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/22/01,0,0,0,70,58,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/23/01,0,0,0,75,59,74,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/24/01,0.3,0,0,75,64,67,1,1,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/25/01,0.02,0,0,68,55,58,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/26/01,0,0,0,60,46,50,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/27/01,0,0,0,54,39,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/28/01,0,0,0,59,45,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/29/01,0,0,0,68,49,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/30/01,0,0,0,69,54,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/31/01,0,0,0,69,54,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/1/01,0,0,0,72,54,71,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/2/01,0,0,0,76,60,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/3/01,0.27,0,0,73,61,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/4/01,0,0,0,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/5/01,0,0,0,73,56,71,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/6/01,0,0,0,74,62,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/7/01,0,0,0,74,63,72,,1,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/8/01,0.1,0,0,78,59,77,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/9/01,0.02,0,0,78,63,77,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/10/01,0.54,0,0,79,61,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/11/01,0,0,0,70,50,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/12/01,0,0,0,69,57,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/13/01,0.07,0,0,67,55,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/14/01,0,0,0,66,49,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/15/01,0,0,0,68,49,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/16/01,0,0,0,70,60,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/17/01,0.75,0,0,69,56,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/18/01,0.2,0,0,64,53,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/19/01,0.03,0,0,68,54,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/20/01,0.08,0,0,67,56,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/21/01,0.53,0,0,63,56,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/22/01,0.58,0,0,65,54,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/23/01,0,0,0,67,64,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/24/01,0.08,0,0,64,48,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/25/01,0,0,0,64,45,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/26/01,0,0,0,68,53,66,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/27/01,1.26,0,0,67,53,56,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/28/01,0.02,0,0,63,53,56,1,1,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/29/01,1.51,0,0,57,43,50,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/30/01,0,0,0,62,43,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/31/01,0,0,0,70,56,66,,1,,1,,1
USC00435416,"MOUNT MANSFIELD, VT US",9/1/01,5.29,0,0,66,40,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/2/01,0,0,0,50,35,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/3/01,0,0,0,66,45,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/4/01,0.05,0,0,65,51,54,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/5/01,0.21,0,0,56,39,49,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/6/01,0,0,0,58,41,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/7/01,0,0,0,72,54,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/8/01,0,0,0,73,60,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/9/01,0,0,0,75,60,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/10/01,0,0,0,73,55,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/11/01,0.2,0,0,55,45,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/12/01,0,0,0,59,43,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/13/01,0,0,0,60,44,48,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/14/01,0,0,0,51,36,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/15/01,0,0,0,46,34,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/16/01,0,0,0,53,38,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/17/01,0,0,0,59,45,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/18/01,0,0,0,58,47,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/19/01,0.01,0,0,58,47,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/20/01,0,0,0,56,45,52,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/21/01,1.53,0,0,60,52,60,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/22/01,0.09,0,0,60,52,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/23/01,0,0,0,56,48,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/24/01,0,0,0,56,49,56,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/25/01,2.1,0,0,58,52,57,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/26/01,0,0,0,57,42,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/27/01,0,0,0,47,35,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/28/01,0.08,0,0,44,38,41,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/29/01,0,0,0,48,34,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/30/01,0,0,0,52,33,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/1/01,0,0,0,56,41,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/2/01,0,0,0,53,41,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/3/01,0,0,0,60,46,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/4/01,0,0,0,61,53,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/5/01,0,0,0,56,43,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/6/01,0.76,0,0,55,31,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/7/01,0.5,1.3,1,33,26,27,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/8/01,0.84,3.5,7,27,21,25,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/9/01,0,0,5,34,24,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/10/01,0,0,2,55,32,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/11/01,0,0,0,62,47,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/12/01,0.01,0,0,60,48,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/13/01,0,0,0,61,46,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/14/01,0,0,0,58,40,47,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/15/01,0.89,0,0,49,39,42,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/16/01,0,0,0,49,36,45,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/17/01,0.1,0,0,45,30,30,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/18/01,0.23,1.5,1,30,20,26,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/19/01,0,0,0,46,24,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/20/01,0.04,0,0,45,36,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/21/01,0.22,0,0,48,38,43,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/22/01,0.75,0,0,46,38,43,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/23/01,0,0,0,39,33,38,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/24/01,0.05,0,0,51,36,50,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/25/01,0.88,0,0,54,38,43,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/26/01,0,0,0,43,29,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/27/01,0.97,5,4,29,25,25,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/28/01,0,0,4,25,18,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/29/01,0,0,4,32,25,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/30/01,0,0,4,33,19,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/31/01,0,0,4,32,19,25,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/1/01,0.48,0,2,51,25,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/2/01,0,0,0,55,44,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/3/01,0.76,0,0,53,37,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/4/01,0,0,0,37,28,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/5/01,1.8,9,9,32,23,27,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/6/01,0.45,2,7,27,22,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/7/01,0,0,7,30,23,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/8/01,0,0,6,35,19,35,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/9/01,0.25,0.8,6,35,19,19,1,,,1,,
USC00435416,"MOUNT MANSFIELD, VT US",11/10/01,0.12,1.5,7,27,17,27,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/11/01,0.4,3,12,27,14,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/12/01,0.48,8,16,16,13,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/13/01,0,0,16,27,27,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/14/01,0.03,0,13,32,27,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/15/01,0,0,9,42,32,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/16/01,0.33,0,3,44,28,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/17/01,0,0,3,29,14,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/18/01,0,0,3,45,26,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/19/01,0,0,2,51,41,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/20/01,0.62,1,2,46,18,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/21/01,0.02,0.2,1,21,13,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/22/01,0,0,1,27,19,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/23/01,0,0,1,34,25,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/24/01,0,0,1,37,28,34,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/25/01,0.1,0,0,43,34,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/26/01,0.22,0,0,46,33,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/27/01,0,0,0,34,32,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/28/01,0.21,0,0,35,23,23,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/29/01,0.41,2,2,36,21,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/30/01,0.43,0,1,48,28,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/1/01,0.27,0,0,50,32,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/2/01,0,0,0,32,28,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/3/01,0,0,0,32,24,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/4/01,0,0,0,34,28,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/5/01,0.58,0,0,42,32,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/6/01,0.05,0,0,52,36,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/7/01,0,0,0,37,25,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/8/01,0,0,0,25,11,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/9/01,0.15,1.5,2,21,16,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/10/01,0,0,1,27,16,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/11/01,0,0,1,29,23,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/12/01,0,0,1,39,22,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/13/01,0.29,0,1,38,21,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/14/01,0,0,0,41,23,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/15/01,0.76,6,5,27,11,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/16/01,0,0,5,21,7,7,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/17/01,0.27,3,8,27,18,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/18/01,0.33,2,7,25,13,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/19/01,0.62,3,10,22,15,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/20/01,0.33,1,11,26,21,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/21/01,0.32,2,13,23,11,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/22/01,0.16,2,13,19,4,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/23/01,0,0,16,27,10,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/24/01,0.13,0.8,17,31,22,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/25/01,0.07,0.5,16,22,12,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/26/01,0,0,16,17,11,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/27/01,0.1,2.5,17,14,9,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/28/01,0.05,0.3,16,13,5,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/29/01,0.1,1.5,18,14,8,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/30/01,0.19,1.5,19,12,5,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/31/01,0.43,6.5,25,12,7,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/1/02,0.15,1.5,26,10,0,1,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/2/02,0.21,2.5,28,15,1,14,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/3/02,0.15,1.5,30,15,13,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/4/02,0,0,30,14,-2,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/5/02,0.17,1,30,19,10,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/6/02,0.12,1,30,22,18,22,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/7/02,0.36,2,31,22,11,12,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/8/02,0,0,27,12,5,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/9/02,0.08,1,25,20,11,19,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/10/02,0.64,3,27,27,18,26,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/11/02,0.2,1,27,26,24,24,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/12/02,0.58,4,32,24,12,21,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/13/02,0.2,1,33,22,18,18,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/14/02,0.13,1,35,18,1,15,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/15/02,0.13,0.5,35,24,14,24,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/16/02,0.63,5,40,24,9,12,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/17/02,0.18,2,40,19,10,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/18/02,0.52,6,45,19,11,13,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/19/02,0.05,0.5,45,13,2,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/20/02,0.07,0.5,43,15,9,15,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/21/02,0.07,1,45,17,12,16,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/22/02,0.29,1.5,45,19,17,18,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/23/02,0,0,45,28,18,27,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/24/02,0.6,2,45,31,29,29,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/25/02,0.38,3,47,30,12,16,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/26/02,0.25,2,48,25,16,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/27/02,0,0,48,30,23,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/28/02,0,0,46,32,26,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/29/02,0,0,45,31,28,28,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/30/02,0.24,1.5,45,28,11,11,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/31/02,0.26,2.7,48,13,2,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/1/02,1.7,5,52,34,9,30,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/2/02,0.19,1.3,51,30,-7,0,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/3/02,0,0,49,14,-4,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/4/02,0.16,2,51,17,7,7,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/5/02,0.18,1.5,51,7,-8,2,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/6/02,0.2,3,55,9,-8,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/7/02,0,0,54,25,8,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/8/02,0.05,0.5,53,25,9,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/9/02,0,0,53,15,1,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/10/02,0,0,53,27,10,27,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/11/02,0.85,5,54,31,-9,-9,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/12/02,0,0,55,15,-11,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/13/02,0,0,55,,-9,-4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/14/02,0.43,4,58,14,-8,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/15/02,0,0,57,29,14,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/16/02,0.13,1.5,59,27,22,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/17/02,0.43,3.5,61,24,19,21,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/18/02,0,0,,22,10,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/19/02,0,0,59,30,13,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/20/02,0,0,58,34,26,28,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/21/02,0.36,0,54,39,26,30,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/22/02,0.54,4,57,30,17,17,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/23/02,0.07,0.5,58,17,7,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/24/02,0,0,58,24,9,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/25/02,0,0,56,39,23,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/26/02,0,0,55,42,33,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/27/02,0.7,6,59,35,16,16,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/28/02,0.53,6,65,16,-1,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/1/02,0,0,64,16,7,16,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/2/02,0,0,64,24,12,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/3/02,0.32,0,60,42,21,41,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/4/02,0.55,1.3,61,41,-1,3,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/5/02,0.09,0.5,62,7,-3,6,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/6/02,0.14,2,64,18,6,18,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/7/02,0.13,1,65,19,15,19,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/8/02,0,0,63,31,18,27,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/9/02,0,0,61,51,26,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/10/02,0.89,1.5,58,44,8,8,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/11/02,0.26,3,60,12,-1,12,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/12/02,0.03,0,59,24,11,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/13/02,0,0,59,28,19,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/14/02,0,0,59,35,21,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/15/02,0.02,0,58,39,19,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/16/02,0.45,0.5,58,40,9,9,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/17/02,0,0,57,23,9,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/18/02,0.18,2.3,59,21,14,15,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/19/02,0.4,3,62,21,15,18,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/20/02,0.3,2,65,20,17,18,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/21/02,0.35,3,69,22,16,20,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/22/02,0.44,3,69,23,-10,0,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/23/02,0.08,1,72,15,0,15,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/24/02,0.27,2.3,74,16,9,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/25/02,,0,77,21,3,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/26/02,0.17,0.5,71,21,12,17,,,1,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/27/02,0.9,4,77,30,17,19,1,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/28/02,0,0,77,25,18,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/29/02,0,0,76,31,18,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/30/02,0.01,0,75,40,28,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/31/02,0,0,73,44,27,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/1/02,0.68,6,76,43,26,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/2/02,0.29,1,77,27,19,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/3/02,0.34,0,74,40,24,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/4/02,0.16,2,76,25,13,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/5/02,0,0,76,20,12,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/6/02,0,0,75,19,8,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/7/02,0,0,75,24,6,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/8/02,0.1,0.5,75,32,22,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/9/02,0.26,0,71,46,32,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/10/02,0.2,0,68,46,22,46,,,,,,
