"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-05","0.07","0.0","0.0","64","51","59"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-06","0.00","0.0","0.0","60","38","44"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-07","0.00","0.0","0.0","63","43","61"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-08","0.17","0.0","0.0","63","49","56"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-09","0.00","0.0","0.0","63","53","63"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-10","0.16","0.0","0.0","65","51","55"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-11","0.70","0.0","0.0","57","48","48"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-12","0.30","0.0","0.0","50","43","46"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-13","0.81","0.0","0.0","50","44","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-14","1.44","0.0","0.0","51","47","49"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-15","0.12","0.0","0.0","54","48","54"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-16","0.00","0.0","0.0","61","49","60"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-17","0.27","0.0","0.0","62","50","57"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-18","0.00","0.0","0.0","62","49","57"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-19","0.00","0.0","0.0","67","50","66"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-20","0.00","0.0","0.0","69","53","67"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-21","0.00","0.0","0.0","71","56","70"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-22","0.00","0.0","0.0","70","58","68"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-23","0.00","0.0","0.0","75","59","74"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-24","0.30","0.0","0.0","75","64","67"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-25","0.02","0.0","0.0","68","55","58"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-26","0.00","0.0","0.0","60","46","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-27","0.00","0.0","0.0","54","39","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-28","0.00","0.0","0.0","59","45","57"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-29","0.00","0.0","0.0","68","49","62"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-30","0.00","0.0","0.0","69","54","60"
"USC00435416","MOUNT MANSFIELD, VT US","2001-07-31","0.00","0.0","0.0","69","54","67"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-01","0.00","0.0","0.0","72","54","71"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-02","0.00","0.0","0.0","76","60","72"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-03","0.27","0.0","0.0","73","61","66"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-04","0.00","0.0","0.0",,,
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-05","0.00","0.0","0.0","73","56","71"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-06","0.00","0.0","0.0","74","62","70"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-07","0.00","0.0","0.0","74","63","72"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-08","0.10","0.0","0.0","78","59","77"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-09","0.02","0.0","0.0","78","63","77"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-10","0.54","0.0","0.0","79","61","68"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-11","0.00","0.0","0.0","70","50","63"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-12","0.00","0.0","0.0","69","57","63"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-13","0.07","0.0","0.0","67","55","65"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-14","0.00","0.0","0.0","66","49","62"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-15","0.00","0.0","0.0","68","49","66"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-16","0.00","0.0","0.0","70","60","67"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-17","0.75","0.0","0.0","69","56","61"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-18","0.20","0.0","0.0","64","53","59"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-19","0.03","0.0","0.0","68","54","66"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-20","0.08","0.0","0.0","67","56","59"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-21","0.53","0.0","0.0","63","56","58"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-22","0.58","0.0","0.0","65","54","63"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-23","0.00","0.0","0.0","67","64","53"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-24","0.08","0.0","0.0","64","48","55"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-25","0.00","0.0","0.0","64","45","63"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-26","0.00","0.0","0.0","68","53","66"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-27","1.26","0.0","0.0","67","53","56"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-28","0.02","0.0","0.0","63","53","56"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-29","1.51","0.0","0.0","57","43","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-30","0.00","0.0","0.0","62","43","61"
"USC00435416","MOUNT MANSFIELD, VT US","2001-08-31","0.00","0.0","0.0","70","56","66"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-01","5.29","0.0","0.0","66","40","43"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-02","0.00","0.0","0.0","50","35","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-03","0.00","0.0","0.0","66","45","65"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-04","0.05","0.0","0.0","65","51","54"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-05","0.21","0.0","0.0","56","39","49"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-06","0.00","0.0","0.0","58","41","58"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-07","0.00","0.0","0.0","72","54","70"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-08","0.00","0.0","0.0","73","60","72"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-09","0.00","0.0","0.0","75","60","72"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-10","0.00","0.0","0.0","73","55","55"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-11","0.20","0.0","0.0","55","45","53"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-12","0.00","0.0","0.0","59","43","58"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-13","0.00","0.0","0.0","60","44","48"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-14","0.00","0.0","0.0","51","36","39"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-15","0.00","0.0","0.0","46","34","45"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-16","0.00","0.0","0.0","53","38","52"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-17","0.00","0.0","0.0","59","45","57"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-18","0.00","0.0","0.0","58","47","49"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-19","0.01","0.0","0.0","58","47","56"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-20","0.00","0.0","0.0","56","45","52"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-21","1.53","0.0","0.0","60","52","60"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-22","0.09","0.0","0.0","60","52","55"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-23","0.00","0.0","0.0","56","48","55"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-24","0.00","0.0","0.0","56","49","56"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-25","2.10","0.0","0.0","58","52","57"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-26","0.00","0.0","0.0","57","42","45"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-27","0.00","0.0","0.0","47","35","41"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-28","0.08","0.0","0.0","44","38","41"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-29","0.00","0.0","0.0","48","34","45"
"USC00435416","MOUNT MANSFIELD, VT US","2001-09-30","0.00","0.0","0.0","52","33","51"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-01","0.00","0.0","0.0","56","41","53"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-02","0.00","0.0","0.0","53","41","48"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-03","0.00","0.0","0.0","60","46","60"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-04","0.00","0.0","0.0","61","53","56"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-05","0.00","0.0","0.0","56","43","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-06","0.76","0.0","0.0","55","31","32"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-07","0.50","1.3","1.0","33","26","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-08","0.84","3.5","7.0","27","21","25"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-09","0.00","0.0","5.0","34","24","33"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-10","0.00","0.0","2.0","55","32","54"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-11","0.00","0.0","0.0","62","47","59"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-12","0.01","0.0","0.0","60","48","53"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-13","0.00","0.0","0.0","61","46","57"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-14","0.00","0.0","0.0","58","40","47"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-15","0.89","0.0","0.0","49","39","42"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-16","0.00","0.0","0.0","49","36","45"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-17","0.10","0.0","0.0","45","30","30"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-18","0.23","1.5","1.0","30","20","26"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-19","0.00","0.0","0.0","46","24","44"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-20","0.04","0.0","0.0","45","36","41"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-21","0.22","0.0","0.0","48","38","43"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-22","0.75","0.0","0.0","46","38","43"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-23","0.00","0.0","0.0","39","33","38"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-24","0.05","0.0","0.0","51","36","50"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-25","0.88","0.0","0.0","54","38","43"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-26","0.00","0.0","0.0","43","29","29"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-27","0.97","5.0","4.0","29","25","25"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-28","0.00","0.0","4.0","25","18","25"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-29","0.00","0.0","4.0","32","25","32"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-30","0.00","0.0","4.0","33","19","23"
"USC00435416","MOUNT MANSFIELD, VT US","2001-10-31","0.00","0.0","4.0","32","19","25"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-01","0.48","0.0","2.0","51","25","47"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-02","0.00","0.0","0.0","55","44","53"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-03","0.76","0.0","0.0","53","37","37"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-04","0.00","0.0","0.0","37","28","30"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-05","1.80","9.0","9.0","32","23","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-06","0.45","2.0","7.0","27","22","24"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-07","0.00","0.0","7.0","30","23","29"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-08","0.00","0.0","6.0","35","19","35"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-09","0.25","0.8","6.0","35","19","19"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-10","0.12","1.5","7.0","27","17","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-11","0.40","3.0","12.0","27","14","14"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-12","0.48","8.0","16.0","16","13","15"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-13","0.00","0.0","16.0","27","27","13"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-14","0.03","0.0","13.0","32","27","32"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-15","0.00","0.0","9.0","42","32","42"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-16","0.33","0.0","3.0","44","28","28"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-17","0.00","0.0","3.0","29","14","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-18","0.00","0.0","3.0","45","26","42"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-19","0.00","0.0","2.0","51","41","45"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-20","0.62","1.0","2.0","46","18","18"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-21","0.02","0.2","1.0","21","13","19"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-22","0.00","0.0","1.0","27","19","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-23","0.00","0.0","1.0","34","25","33"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-24","0.00","0.0","1.0","37","28","34"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-25","0.10","0.0","0.0","43","34","43"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-26","0.22","0.0","0.0","46","33","33"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-27","0.00","0.0","0.0","34","32","33"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-28","0.21","0.0","0.0","35","23","23"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-29","0.41","2.0","2.0","36","21","29"
"USC00435416","MOUNT MANSFIELD, VT US","2001-11-30","0.43","0.0","1.0","48","28","48"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-01","0.27","0.0","0.0","50","32","32"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-02","0.00","0.0","0.0","32","28","28"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-03","0.00","0.0","0.0","32","24","32"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-04","0.00","0.0","0.0","34","28","33"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-05","0.58","0.0","0.0","42","32","42"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-06","0.05","0.0","0.0","52","36","36"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-07","0.00","0.0","0.0","37","25","25"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-08","0.00","0.0","0.0","25","11","17"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-09","0.15","1.5","2.0","21","16","17"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-10","0.00","0.0","1.0","27","16","26"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-11","0.00","0.0","1.0","29","23","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-12","0.00","0.0","1.0","39","22","34"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-13","0.29","0.0","1.0","38","21","38"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-14","0.00","0.0","0.0","41","23","25"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-15","0.76","6.0","5.0","27","11","11"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-16","0.00","0.0","5.0","21","7","7"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-17","0.27","3.0","8.0","27","18","21"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-18","0.33","2.0","7.0","25","13","15"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-19","0.62","3.0","10.0","22","15","22"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-20","0.33","1.0","11.0","26","21","23"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-21","0.32","2.0","13.0","23","11","12"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-22","0.16","2.0","13.0","19","4","15"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-23","0.00","0.0","16.0","27","10","27"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-24","0.13","0.8","17.0","31","22","22"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-25","0.07","0.5","16.0","22","12","15"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-26","0.00","0.0","16.0","17","11","14"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-27","0.10","2.5","17.0","14","9","9"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-28","0.05","0.3","16.0","13","5","13"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-29","0.10","1.5","18.0","14","8","12"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-30","0.19","1.5","19.0","12","5","11"
"USC00435416","MOUNT MANSFIELD, VT US","2001-12-31","0.43","6.5","25.0","12","7","10"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-01","0.15","1.5","26.0","10","0","1"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-02","0.21","2.5","28.0","15","1","14"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-03","0.15","1.5","30.0","15","13","13"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-04","0.00","0.0","30.0","14","-2","12"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-05","0.17","1.0","30.0","19","10","19"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-06","0.12","1.0","30.0","22","18","22"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-07","0.36","2.0","31.0","22","11","12"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-08","0.00","0.0","27.0","12","5","12"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-09","0.08","1.0","25.0","20","11","19"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-10","0.64","3.0","27.0","27","18","26"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-11","0.20","1.0","27.0","26","24","24"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-12","0.58","4.0","32.0","24","12","21"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-13","0.20","1.0","33.0","22","18","18"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-14","0.13","1.0","35.0","18","1","15"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-15","0.13","0.5","35.0","24","14","24"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-16","0.63","5.0","40.0","24","9","12"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-17","0.18","2.0","40.0","19","10","19"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-18","0.52","6.0","45.0","19","11","13"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-19","0.05","0.5","45.0","13","2","11"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-20","0.07","0.5","43.0","15","9","15"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-21","0.07","1.0","45.0","17","12","16"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-22","0.29","1.5","45.0","19","17","18"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-23","0.00","0.0","45.0","28","18","27"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-24","0.60","2.0","45.0","31","29","29"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-25","0.38","3.0","47.0","30","12","16"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-26","0.25","2.0","48.0","25","16","25"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-27","0.00","0.0","48.0","30","23","29"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-28","0.00","0.0","46.0","32","26","31"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-29","0.00","0.0","45.0","31","28","28"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-30","0.24","1.5","45.0","28","11","11"
"USC00435416","MOUNT MANSFIELD, VT US","2002-01-31","0.26","2.7","48.0","13","2","11"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-01","1.70","5.0","52.0","34","9","30"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-02","0.19","1.3","51.0","30","-7","0"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-03","0.00","0.0","49.0","14","-4","14"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-04","0.16","2.0","51.0","17","7","7"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-05","0.18","1.5","51.0","7","-8","2"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-06","0.20","3.0","55.0","9","-8","9"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-07","0.00","0.0","54.0","25","8","25"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-08","0.05","0.5","53.0","25","9","15"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-09","0.00","0.0","53.0","15","1","11"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-10","0.00","0.0","53.0","27","10","27"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-11","0.85","5.0","54.0","31","-9","-9"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-12","0.00","0.0","55.0","15","-11","15"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-13","0.00","0.0","55.0",,"-9","-4"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-14","0.43","4.0","58.0","14","-8","14"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-15","0.00","0.0","57.0","29","14","27"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-16","0.13","1.5","59.0","27","22","23"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-17","0.43","3.5","61.0","24","19","21"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-18","0.00","0.0",,"22","10","18"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-19","0.00","0.0","59.0","30","13","28"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-20","0.00","0.0","58.0","34","26","28"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-21","0.36","0.0","54.0","39","26","30"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-22","0.54","4.0","57.0","30","17","17"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-23","0.07","0.5","58.0","17","7","13"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-24","0.00","0.0","58.0","24","9","23"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-25","0.00","0.0","56.0","39","23","36"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-26","0.00","0.0","55.0","42","33","35"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-27","0.70","6.0","59.0","35","16","16"
"USC00435416","MOUNT MANSFIELD, VT US","2002-02-28","0.53","6.0","65.0","16","-1","10"
"USC00435416","MOUNT MANSFIELD, VT US","2002-03-01","0.00","0.0","64.0","16","7","16"
"USC00435416","MOUNT MANSFIELD, VT US","2002-03-02","0.00","0.0","64.0","24","12","24"
"USC00435416","MOUNT MANSFIELD, VT US","2002-03-03","0.32","0.0","60.0","42","21","41"
"USC00435416","MOUNT MANSFIELD, VT US","2002-03-04","0.55","1.3","61.0","41","-1","3"
"USC00435416","MOUNT MANSFIELD, VT US","2002-03-05","0.09","0.5","62.0","7","-3","6"
