"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-21","5.0"," 1811"," 1811","0.0",,,"-6.7","5.0","-18.3",,"  320","  310","10.7","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-22","1.7"," 2207"," 2147","0.0",,,"-15.0","-8.9","-21.1",,"  190","  190","4.5","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-23","2.5"," 2342"," 2342","0.0",,,"-5.6","-1.1","-10.0",,"  310","  310","9.8","13.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-24","3.2"," 0207"," 0005","0.0",,,,,,,"  310","  300","10.3","16.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-25","3.4"," 0923"," 0922","0.0",,,"-7.2","-0.6","-13.9",,"  190","  200","8.9","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-26","4.6"," 1736"," 1508","0.3",,,,,,,"  310","  320","10.7","14.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-27","2.3"," 1519"," 1519","0.0",,,"-7.2","-1.7","-12.8",,"  320","  340","6.7","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-02-28","2.6"," 1620"," 1619","0.0",,,"-13.9","-7.8","-20.0",,"  320","  320","7.6","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-01","1.8"," 1110"," 1532","0.0",,,"-17.8","-9.4","-21.7","    0","  350","  360","6.7","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-02","1.0"," 1705"," 1704","0.0",,,"-17.8","-4.4","-22.2","    0","  350","  350","5.8","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-03","1.6"," 1618"," 1353","0.0",,,"-11.1","-5.0","-17.2","    0","  350","   20","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-04","0.4"," 2043"," 2025","0.0",,,"-11.1","-1.1","-21.7","    0","   50","   50","3.6","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-05","1.5"," 2356"," 2349","10.9",,,"-5.0","-2.8","-7.2","    0","  350","  360","4.5","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-06","4.4"," 2025"," 2026","0.3",,,"-3.3","-1.7","-5.0","    0","   10","   10","6.7","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-07","1.6"," 1155"," 1155","0.0",,,"-7.8","1.1","-17.2","    0","  350","  350","6.3","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-08","1.1"," 1443"," 1442","0.0",,,"-8.9","1.7","-19.4","    0","  160","  160","5.8","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-09","0.8"," 1537"," 1154","3.6",,,"-0.6","2.2","-3.9",,"  160","  160","3.6","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-10","4.1"," 1439"," 1407","0.0",,,"-1.1","2.2","-4.4",,"  310","  300","8.0","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-11","3.7"," 2330"," 2329","0.0",,,"-5.0","2.2","-12.2",,"  310","  320","12.5","15.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-12","2.2"," 2356"," 2355","0.0",,,"-7.8","-1.7","-13.9",,"  320","  300","11.2","14.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-13","2.0"," 0307"," 0302","0.8",,,"-3.3","0.6","-7.2",,"  200","  200","7.2","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-14","3.0"," 1941"," 2036","1.5",,,"0.6","1.1","-0.6","    0","  300","  290","9.4","13.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-15","3.8"," 1033"," 0320","0.0",,,"2.8","5.6","-0.6","    0","  300","  260","8.0","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-16","2.4"," 1423"," 1115","0.0",,,"-3.3","0.6","-7.2","    0","   20","  360","6.3","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-17","1.2"," 1124"," 1617","0.0",,,"-2.8","3.3","-9.4","    0","   30","  350","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-18","3.1"," 1006"," 1121","0.0",,,"-2.2","0.6","-5.6","    0","  360","  350","8.0","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-19","2.8"," 1430"," 1355","0.0",,,"-2.2","3.9","-8.3","    0","   30","  340","7.2","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-20","0.1"," 2105"," 1413","0.0",,,"-1.1","8.9","-11.1",,"  170","  190","2.2","2.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-21","1.4"," 1420"," 1348","0.0",,,"-0.6","7.8","-9.4",,"  160","  190","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-22","2.4"," 1436"," 1436","0.0",,,"0.6","0.6","0.0",,"  360","  350","4.5","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-23","1.9"," 1457"," 1215","4.1",,,"-0.6","0.6","-2.2",,"  340","  360","4.0","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-24","3.3"," 1752"," 1726","1.3",,,"1.1","3.9","-2.2",,"  320","  320","8.9","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-25","3.2"," 0534"," 0533","0.0",,,"-5.0","-0.6","-9.4","    0","  330","  330","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-26","1.6"," 1551"," 1550","0.0",,,"-7.2","0.0","-14.4","    0","  360","   10","6.7","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-27","2.4"," 0137"," 1240","0.3",,,"-7.2","-1.1","-13.9","    0","  310","  220","6.7","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-28","2.3"," 1729"," 1245","0.0",,,"-3.3","1.1","-7.8","    0","  330","  210","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-29","0.9"," 1641"," 1111","0.0",,,"-3.9","4.4","-12.2","    0","  210","  210","4.5","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-30","1.7"," 2358"," 2354","0.0",,,"-1.1","0.6","-2.8",,"  360","  360","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-03-31","1.7"," 1200"," 1147","0.8",,,"0.6","2.2","-1.1","    0","  350","  360","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-01","1.3"," 1416"," 1428","0.0",,,"1.1","3.3","-1.1",,"  100","   80","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-02","2.6"," 1428"," 1602","0.0",,,"0.0","3.9","-3.9",,"  320","  310","7.2","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-03","1.6"," 1533"," 1243","0.0",,,"-0.6","3.9","-5.6",,"  360","  360","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-04","1.9"," 1531"," 1509","0.0",,,"0.6","8.3","-7.8",,"  320","  360","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-05","1.5"," 1528"," 1527","0.0",,,"0.6","8.9","-8.3","    0","  320","  320","7.6","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-06","0.6"," 1250"," 1250","1.8",,,"1.1","7.2","-5.6","    0","  150","  130","4.5","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-07","1.5"," 2319"," 2318","0.0",,,"4.4","9.4","-0.6","    0","  190","  190","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-08","3.4"," 0253"," 0108","5.1",,,"2.8","5.0","0.0",,"  200","  240","9.4","14.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-09","1.8"," 0633"," 0632","0.0",,,"5.0","8.3","1.1","    0","  310","  310","7.2","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-10","1.2"," 1209"," 1208","0.0",,,"3.9","10.6","-2.8","    0","  360","  360","4.0","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-11","0.7"," 1419"," 0823","0.0",,,"3.3","10.6","-3.9","    0","  210","  200","3.6","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-12","3.1"," 2020"," 1944","0.0",,,"3.9","6.1","1.7",,"  210","  230","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-13","3.5"," 2301"," 2242","10.7",,,"6.1","10.6","1.1","    0","  330","  310","10.7","16.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-14","3.5"," 0117"," 0039","0.0",,,"2.2","7.2","-2.8","    0","  310","  320","9.4","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-15","1.9"," 1444"," 1201","0.0",,,"1.1","8.3","-6.1","    0","  360","  360","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-16","1.9"," 1424"," 1237","0.0",,,"0.6","8.3","-7.8","    0","  350","  320","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-17","1.9"," 1629"," 1629","0.0",,,"2.2","9.4","-5.0","    0","   10","   10","7.2","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-18","4.1"," 1140"," 1419","0.0",,,"-0.6","5.0","-6.7","    0","  350","  340","10.3","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-19","2.1"," 1038"," 0903","0.0",,,"1.1","6.7","-4.4","    0","  330","  320","6.7","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-20","1.2"," 1236"," 1235","0.0",,,"3.3","14.4","-7.8","    0","  210","  210","5.8","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-21","2.2"," 1449"," 1448","0.3",,,"8.3","18.9","-2.8","    0","  190","  190","7.2","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-22","3.6"," 1637"," 1637","2.5",,,"12.8","19.4","5.6","    0","  310","  300","8.9","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-23","1.6"," 1453"," 1450","0.0",,,"12.2","25.0","-0.6","    0","  210","  200","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-24","3.8"," 2313"," 1939","1.8",,,"15.0","26.1","3.9","    0","  320","  230","10.3","15.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-25","2.9"," 0001"," 0001","0.0",,,"5.0","11.1","-1.7","    0","  320","  330","9.4","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-26","1.5"," 1334"," 1334","0.0",,,"6.7","16.7","-3.9","    0","  210","  220","6.3","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-27","3.2"," 2337"," 2337","0.0",,,"9.4","16.7","2.2","    0","  340","  350","9.4","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-28","4.0"," 1327"," 1326","0.0",,,"3.3","8.9","-2.8","    0","  360","  360","9.4","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-29","1.8"," 1247"," 1213","0.0",,,"3.9","13.3","-5.6","    0","  310","  310","7.6","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-04-30","1.0"," 1605"," 1605","0.0",,,"10.0","22.2","-2.2","    0","  310","  310","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-01","1.5"," 1531"," 1517","0.0",,,"15.6","28.3","2.8","    0","  300","  320","6.7","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-02","1.6"," 1213"," 1216","0.0",,,"16.7","29.4","3.3","    0","  330","  310","8.0","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-03","2.4"," 1527"," 1406","0.0",,,"19.4","30.0","8.9","    0","  260","  250","7.2","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-04","3.9"," 1813"," 1804","0.0",,,"18.3","25.0","11.1","    0","  340","  330","8.0","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-05","3.3"," 1526"," 1351","0.0",,,"5.6","11.1","-0.6","    0","  350","  350","7.6","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-06","1.2"," 1127"," 1022","0.0",,,"7.8","18.3","-2.8","    0","   30","   30","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-07","1.3"," 1358"," 1250","0.0",,,"10.0","22.2","-2.2","    0","  200","  210","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-08","1.6"," 1545"," 1412","0.0",,,"12.2","26.1","-1.7","    0","  200","  170","5.8","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-09","1.4"," 1338"," 0844","0.0",,,"12.8","22.8","2.2","    0","   20","   10","5.8","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-10","1.9"," 1248"," 1237","0.0",,,"13.9","25.0","2.2","    0","  320","  330","7.2","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-11","1.1"," 2211"," 2210","0.0",,,"16.1","28.3","3.3","    0","  280","  270","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-12","2.3"," 1349"," 1349","18.0",,,"13.3","20.6","6.1","    0","  340","  360","8.9","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-13","3.2"," 1341"," 1340","0.0",,,"7.2","13.3","0.6",,"  320","  320","8.9","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-14","2.7"," 1059"," 1058","0.3",,,"7.8","16.1","-1.1",,"  310","  320","8.0","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-15","3.0"," 1009"," 0955","0.0",,,"5.6","12.2","-1.1",,"  360","  360","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-16","0.9"," 1625"," 1615","0.0",,,"12.2","18.9","5.6","    0","  200","  200","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-17","1.1"," 1110"," 1042","0.0",,,"11.7","20.6","2.8","    0","  200","  200","4.5","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-18","1.8"," 1256"," 1633","6.6",,,"13.3","16.1","10.0","    0","  190","  160","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-19","1.5"," 1427"," 1415","3.3",,,"11.7","18.3","5.0","    0","  340","  350","6.7","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-20","1.2"," 1440"," 1136","0.3",,,"12.8","22.8","2.8","    0","  210","  130","4.5","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-21","2.5"," 1116"," 1418","0.8",,,"15.0","23.3","6.1",,"  200","  190","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-22","2.0"," 1353"," 1352","0.0",,,"13.9","17.2","10.0","    0","  130","  130","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-23","2.3"," 1057"," 1040","0.0",,,"13.9","15.6","11.7","    0","  180","  190","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-24","1.1"," 1323"," 1253","1.3",,,"16.7","22.8","10.0","    0","  160","  150","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-25","2.0"," 1839"," 1829","0.0",,,"16.1","23.9","8.3","    0","  200","  210","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-26","1.6"," 2101"," 2107","0.0",,,"16.1","22.2","10.0","    0","  200","  210","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-27","1.2"," 2002"," 1958","10.9",,,"14.4","16.1","12.2",,"  160","  170","3.6","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-28","1.4"," 1713"," 0936","15.7",,,"12.8","16.7","8.9","    0","  270","  160","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-29","2.3"," 2100"," 2054","0.3",,,"12.8","18.3","6.7","    0","  320","  310","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-30","2.8"," 1639"," 1638","0.0",,,"5.0","8.3","1.7","    0","  320","  310","7.6","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-05-31","3.0"," 1616"," 1420","0.0",,,"7.2","12.2","2.2","    0","  340","  310","7.2","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-01","2.0"," 2126"," 2126","0.0",,,"10.6","21.1","-0.6",,"  200","  200","7.2","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-02","1.3"," 0255"," 0413","0.0",,,"12.8","15.6","10.0",,"  200","  200","9.4","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-03","1.2"," 1510"," 1509","3.0",,,"15.0","17.8","11.7",,"  200","  190","4.5","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-04","1.5"," 2217"," 2217","0.3",,,"13.9","18.3","9.4",,"  300","  300","6.3","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-05","2.9"," 1111"," 2211","0.0",,,"15.6","18.3","12.8",,"  310","  320","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-06","3.1"," 1325"," 1325","0.0",,,"14.4","19.4","8.9","    0","  320","  300","8.0","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-07","1.8"," 1115"," 1115","0.0",,,"13.9","22.2","5.0","    0","  360","  360","7.6","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-08","2.1"," 1220"," 1149","0.0",,,"12.8","22.8","2.8","    0","  350","  360","7.6","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-09","1.9"," 1100"," 1059","0.0",,,"13.3","23.3","3.3","    0","  330","  320","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-10","1.7"," 1411"," 1410","0.0",,,"16.7","25.6","7.2","    0","  330","  350","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-11","1.0"," 1539"," 1502","0.0",,,"13.3","19.4","7.2","    0","  200","  150","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-12","0.3"," 1624"," 1250","0.0",,,"16.7","22.2","11.1","    0","  360","  210","2.7","3.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-13","0.7"," 1600"," 1600","0.0",,,"19.4","28.9","9.4",,"  350","  350","4.5","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-14","0.6"," 1411"," 1459","0.0",,,"22.8","32.2","13.3",,"  210","  270","4.0","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-15","1.1"," 1430"," 1429","0.0",,,"23.9","33.3","14.4",,"  210","  210","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-16","1.7"," 1850"," 1846","0.3",,,"23.9","32.8","15.0",,"  310","  310","6.7","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-17","0.8"," 0241"," 0241","5.8",,,"19.4","24.4","13.9",,"  360","  360","5.4","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-18","1.4"," 1529"," 1309","0.0",,,"18.3","25.6","10.6",,"  350","  360","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-19","2.9"," 1539"," 1546","0.0",,,"21.7","31.7","11.7",,"  210","  210","8.0","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-20","2.6"," 1241"," 1043","0.0",,,"18.3","26.1","10.6",,"  360","  360","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-21","1.6"," 1718"," 1716","0.0",,,"16.7","25.0","8.3",,"  210","  210","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-22","3.6"," 1406"," 1343","0.0",,,"18.3","22.8","13.9",,"  160","  200","7.6","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-23","2.1"," 0957"," 0956","1.5",,,"20.0","23.9","15.6",,"  210","  220","4.5","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-24","1.2"," 0355"," 0403",,,,"17.2","20.0","13.9",,"   10","   10","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-25","1.3"," 1304"," 1304","1.5",,,"20.6","28.9","11.7",,"  310","  310","5.8","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-26","0.9"," 1610"," 1514","0.0",,,"21.7","30.6","12.2",,"  240","  200","3.6","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-27","1.7"," 1141"," 2151","0.0",,,"22.2","30.6","13.3",,"  310","  330","7.2","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-28","3.4"," 1452"," 1507","0.0",,,"16.7","23.9","9.4","    0","  350","  360","8.9","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-29","1.1"," 1451"," 1257","0.5",,,"15.6","22.8","8.3","    0","  220","  210","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-06-30","2.5"," 1946"," 1945","16.3",,,"22.8","28.9","16.1","    0","  320","  330","9.4","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-01","3.2"," 2105"," 2029","4.3",,,"18.3","25.6","10.6","    0","  330","  320","8.9","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-02","4.5"," 1257"," 1256","0.0",,,"13.3","18.9","7.2",,"  320","  320","9.8","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-03","1.6"," 1452"," 1451","0.0",,,"13.3","19.4","6.7","    0","  210","  210","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-04","2.6"," 1546"," 1552","2.8",,,"17.8","26.1","8.9","    0","  210","  200","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-05","1.8"," 1509"," 1508","0.0",,,"17.8","24.4","11.1","    0","  210","  220","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-06","2.4"," 1049"," 1301","0.0",,,"13.3","17.8","8.9","    0","  320","  240","6.3","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-07","2.2"," 1537"," 1536","0.3",,,"18.3","25.0","11.7","    0","  210","  210","7.6","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-08","1.3"," 1351"," 1340","4.1",,,"18.3","22.8","13.9","    0","  210","  220","4.5","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-09","1.6"," 1948"," 1946","0.0",,,"21.1","28.9","13.3","    0","   40","   30","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-10","1.4"," 1411"," 1410","9.1",,,"20.0","26.1","13.9","    0","  360","  360","9.4","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-11","1.6"," 1514"," 1822","3.3",,,"17.2","20.6","13.3","    0","  310","  270","6.7","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-12","2.6"," 1628"," 1030","2.8",,,"16.7","19.4","13.3","    0","  350","  270","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-13","2.3"," 1307"," 1306","5.8",,,"16.7","19.4","13.3","    0","  240","  240","5.4","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2001-07-14","1.3"," 1541"," 1541","2.5",,,"17.2","20.0","13.9","    0","  300","  310","5.8","7.2",,,,,,
